-2.33344	-1.555	5.55449	3.14008
8.38041	3.81246	-0.0146337	0.574151
-2.87649	-2.60863	5.50837	3.4148
7.83826	2.71374	0.0542366	0.933049
-3.51854	-3.71946	5.57317	3.80579
7.18587	1.55624	0.211595	1.39173
-4.26366	-4.88348	5.7161	4.28013
6.42624	0.351255	0.423746	1.91674
-5.10467	-6.09605	5.93574	4.82418
5.53368	-0.888222	0.708591	2.49022
-5.99236	-7.27507	6.20795	5.41189
4.58874	-2.06737	1.09709	3.13561
-6.8828	-8.3299	6.56065	6.03815
3.66032	-3.11839	1.50852	3.77698
-7.78258	-9.27983	6.95578	6.67777
2.75482	-4.02217	1.99551	4.45762
-8.61016	-10.0406	7.40502	7.32349
1.93198	-4.72103	2.52483	5.12085
-9.34044	-10.6126	7.89487	7.959
1.17967	-5.22642	3.09206	5.75363
-9.93774	-10.9394	8.38187	8.52153
0.60048	-5.4503	3.63902	6.3074
-10.355	-10.9948	8.85345	8.99609
0.167468	-5.42921	4.12231	6.73668
-10.597	-10.796	9.26412	9.35486
-0.0830721	-5.15762	4.56328	7.05488
-10.6663	-10.3679	9.60987	9.59183
-0.16625	-4.65084	4.94089	7.24502
-10.5319	-9.68265	9.87126	9.67917
-0.057352	-3.91573	5.21453	7.26666
-10.206	-8.79183	10.0334	9.60291
0.241772	-2.99266	5.39551	7.14189
-9.70607	-7.72968	10.0961	9.38777
0.727517	-1.91344	5.49054	6.88263
-9.06976	-6.57464	10.0676	9.04877
1.31788	-0.778024	5.50968	6.51839
-8.32254	-5.35705	9.93195	8.59059
2.03683	0.404802	5.41544	6.04537
-7.50207	-4.154	9.7083	8.03957
2.81015	1.56795	5.20479	5.44453
-6.59868	-2.96702	9.35227	7.34892
3.63661	2.69196	4.86502	4.71853
-5.65225	-1.8297	8.87899	6.55159
4.48856	3.73471	4.39553	3.89221
-4.69795	-0.790443	8.31802	5.7188
5.36591	4.67517	3.87517	3.06977
-3.79576	0.0750364	7.70187	4.89816
6.1577	5.39983	3.31497	2.28885
-2.99468	0.700979	7.092	4.13753
6.8049	5.86954	2.72442	1.55328
-2.32461	1.09322	6.49911	3.45602
7.3145	6.10028	2.1515	0.907373
-1.82397	1.24041	5.95578	2.88875
7.68151	6.11269	1.6185	0.375724
-1.48993	1.16159	5.47674	2.44542
7.88218	5.89351	1.12884	-0.049183
-1.33652	0.842205	5.05861	2.1256
7.90198	5.44368	0.708277	-0.340402
-1.35412	0.322844	4.70674	1.9269
7.76035	4.80225	0.334507	-0.519939
-1.55615	-0.389273	4.4237	1.86233
7.46171	4.00488	0.0403627	-0.558884
-1.90085	-1.23663	4.20768	1.92246
7.0043	3.07562	-0.168381	-0.460239
-2.37501	-2.19493	4.09975	2.15127
6.41333	2.03856	-0.234491	-0.16962
-2.97353	-3.2337	4.13908	2.5582
5.73893	0.961107	-0.184746	0.263701
-3.65705	-4.28524	4.2923	3.09908
5.01033	-0.0839938	-0.0200737	0.814472
-4.36883	-5.28086	4.55377	3.74461
4.24569	-1.0722	0.254127	1.44395
-5.11851	-6.20746	4.87286	4.42472
3.48811	-1.97105	0.60019	2.12827
-5.87447	-7.02731	5.30856	5.18945
2.76628	-2.72184	1.02669	2.85749
-6.56714	-7.68389	5.80115	5.98102
2.10446	-3.31477	1.52668	3.62302
-7.18158	-8.19442	6.34485	6.78346
1.51854	-3.76117	2.07183	4.39044
-7.70832	-8.54564	6.93181	7.58683
1.02801	-4.04468	2.66992	5.15823
-8.13967	-8.73635	7.55238	8.35369
0.616984	-4.16943	3.27	5.85826
-8.46445	-8.75203	8.15852	9.01153
0.297791	-4.12114	3.80801	6.41917
-8.66928	-8.57959	8.74609	9.56271
0.0910394	-3.8974	4.29984	6.86387
-8.74297	-8.20697	9.27932	9.98529
0.0521302	-3.4507	4.70807	7.16737
-8.61964	-7.61161	9.75357	10.2763
0.181473	-2.81842	5.04162	7.33298
-8.32894	-6.83294	10.1406	10.4362
0.490682	-2.00617	5.29665	7.36552
-7.88734	-5.92563	10.4381	10.4558
0.911719	-1.10416	5.42735	7.23831
-7.33497	-4.94254	10.6245	10.3306
1.44475	-0.154317	5.44979	6.99285
-6.71743	-3.94668	10.7255	10.1036
2.04985	0.825755	5.37342	6.6451
-5.96584	-2.88996	10.7527	9.78101
2.74824	1.85862	5.20609	6.18169
-5.11615	-1.81603	10.6741	9.33979
3.47678	2.84365	4.93512	5.59958
-4.26401	-0.828042	10.4644	8.77399
4.17779	3.68744	4.57658	4.94047
-3.46666	0.0115434	10.1644	8.12368
4.83742	4.39734	4.11023	4.19857
-2.8694	0.444039	9.91263	7.65605
5.00019	4.52981	4.0217	3.8644
-2.43845	0.61931	9.7188	7.29967
5.07536	4.4978	3.91291	3.55772
-2.08794	0.687716	9.48518	6.92044
5.0637	4.36374	3.78414	3.23369
-1.80453	0.649251	9.20516	6.51278
4.95447	4.1129	3.61503	2.87258
-1.60067	0.511311	8.86733	6.07164
4.76107	3.7503	3.43083	2.50756
-1.49762	0.267644	8.49384	5.62692
4.50657	3.31394	3.23356	2.16254
-1.4543	-0.0534868	8.1135	5.20262
4.18381	2.80375	3.01274	1.81949
-1.49029	-0.445549	7.72509	4.81037
3.80759	2.25918	2.83258	1.55393
-1.57621	-0.875152	7.37142	4.49982
3.34439	1.65137	2.71424	1.39503
-1.75325	-1.36153	7.10896	4.30826
2.83693	1.03322	2.65052	1.32877
-1.9582	-1.84132	6.92339	4.22404
2.30465	0.42727	2.65835	1.35286
-2.17733	-2.29834	6.79302	4.20309
1.77846	-0.133076	2.69685	1.41488
-2.41883	-2.72744	6.68621	4.20665
1.25316	-0.649683	2.75274	1.50184
-2.64367	-3.10541	6.6212	4.25525
0.732298	-1.12513	2.86436	1.64457
-2.86819	-3.42893	6.59292	4.35802
0.284019	-1.49294	3.02322	1.84452
-3.04459	-3.66296	6.59781	4.48974
-0.111431	-1.75701	3.1872	2.03181
-3.17053	-3.8101	6.59481	4.6014
-0.461124	-1.94307	3.36123	2.21221
-3.26094	-3.887	6.59314	4.72362
-0.760774	-2.05445	3.57216	2.43035
-3.31732	-3.91629	6.61458	4.87025
-1.03862	-2.12507	3.81634	2.67746
-3.34289	-3.89122	6.67768	5.03845
-1.27503	-2.13576	4.05874	2.91792
-3.34379	-3.83431	6.76721	5.21485
-1.4915	-2.10598	4.30383	3.14542
-3.29381	-3.69931	6.83888	5.36561
-1.63683	-1.99702	4.54975	3.35629
-3.19481	-3.49812	6.90057	5.47616
-1.71213	-1.79166	4.7619	3.50764
-3.00403	-3.17827	6.94058	5.52961
-1.67154	-1.46296	4.95454	3.61266
-2.74823	-2.79202	6.96976	5.54522
-1.59743	-1.09534	5.09704	3.65585
-2.42913	-2.34555	6.98859	5.52565
-1.46941	-0.685214	5.18624	3.60984
-2.09465	-1.88139	6.90427	5.39157
-1.28041	-0.246583	5.22464	3.50867
-1.74401	-1.42777	6.82561	5.25029
-1.06422	0.193658	5.23606	3.37188
-1.35717	-0.969055	6.6869	5.05266
-0.805503	0.635145	5.21427	3.2036
-0.972408	-0.538132	6.5361	4.83676
-0.533957	1.05407	5.16039	3.01062
-0.587907	-0.123034	6.37244	4.60848
-0.230566	1.49038	5.08723	2.8105
-0.169288	0.306867	6.22632	4.39929
0.0828978	1.9032	4.99314	2.58407
0.23104	0.693955	6.00771	4.12655
0.419807	2.29609	4.85745	2.33556
0.631381	1.04783	5.79791	3.87373
0.754503	2.63642	4.70288	2.09211
0.991822	1.30748	5.56914	3.61013
1.03903	2.87325	4.51213	1.83841
1.29167	1.45487	5.34262	3.37517
1.28203	3.00536	4.33092	1.61619
1.51629	1.4779	5.10845	3.16635
1.46021	3.01974	4.17099	1.44518
1.6677	1.39129	4.91627	3.01892
1.5805	2.9424	4.02017	1.32043
1.74707	1.20283	4.76866	2.94007
1.62122	2.7469	3.91983	1.27491
1.72936	0.891545	4.66431	2.93569
1.58584	2.44204	3.86106	1.29924
1.61966	0.464709	4.62492	3.01818
1.44957	2.02287	3.85224	1.37085
1.41073	-0.0526749	4.5862	3.10037
1.25001	1.52087	3.85441	1.44871
1.06408	-0.69429	4.56219	3.20053
0.94078	0.916979	3.88815	1.54888
0.625171	-1.42051	4.5547	3.33291
0.533038	0.219912	3.96011	1.69981
0.0805194	-2.23186	4.57768	3.49894
0.0520015	-0.525724	4.05719	1.86242
-0.521084	-3.04262	4.61744	3.67954
-0.425164	-1.23385	4.19702	2.06514
-1.154	-3.8369	4.70016	3.89453
-0.954615	-1.93878	4.36571	2.28942
-1.81033	-4.59411	4.78579	4.10781
-1.47292	-2.56247	4.51807	2.49036
-2.44488	-5.24934	4.87379	4.30976
-1.94975	-3.07237	4.64778	2.66695
-3.02938	-5.79444	4.96601	4.51777
-2.3821	-3.47437	4.79633	2.8723
-3.55939	-6.21446	5.10534	4.76777
-2.70735	-3.714	4.95794	3.10246
-3.98921	-6.47147	5.28789	5.05612
-2.9502	-3.81445	5.16133	3.36862
-4.34022	-6.57944	5.4911	5.35921
-3.0837	-3.75841	5.35521	3.61592
-4.59156	-6.5443	5.7051	5.65622
-3.11609	-3.54952	5.56524	3.87282
-4.74477	-6.36221	5.97857	5.98172
-3.04094	-3.18469	5.7909	4.12698
-4.76796	-6.01086	6.27858	6.3011
-2.86047	-2.69743	5.99814	4.35333
-4.69653	-5.55408	6.6069	6.6282
-2.57972	-2.11459	6.23968	4.59205
-4.52929	-5.00679	6.94529	6.92312
-2.19766	-1.43088	6.43269	4.75625
-4.26417	-4.37065	7.28388	7.17546
-1.73807	-0.696295	6.61747	4.88473
-3.92211	-3.70531	7.61677	7.37415
-1.21692	0.0558799	6.73307	4.92654
-3.51352	-3.0191	7.91151	7.47629
-0.654229	0.796955	6.75724	4.84781
-3.08819	-2.37007	8.158	7.49585
-0.103742	1.48954	6.7426	4.69812
-2.6521	-1.75508	8.34661	7.43719
0.452832	2.15339	6.64359	4.44017
-2.21762	-1.18753	8.44649	7.26786
0.958968	2.70734	6.47254	4.10666
-1.82731	-0.70092	8.49302	7.03328
1.50622	3.24784	6.22536	3.69194
-1.42296	-0.264811	8.45921	6.70288
2.01188	3.68433	5.88572	3.19916
-1.07467	0.0547408	8.35795	6.3074
2.46696	4.0017	5.45259	2.63665
-0.810338	0.238773	8.18087	5.86256
2.82597	4.18196	4.96267	2.0458
-0.633876	0.280481	7.95135	5.4005
3.06859	4.22213	4.44518	1.46916
-0.504838	0.231798	7.70944	4.93459
3.23059	4.15305	3.86802	0.884205
-0.461589	0.0897097	7.47054	4.49603
3.31695	3.98605	3.26262	0.304115
-0.521254	-0.173261	7.20851	4.07393
3.31565	3.70355	2.64961	-0.228993
-0.669308	-0.559502	6.9607	3.7051
3.20062	3.30234	2.01627	-0.707699
-0.90181	-1.02727	6.75776	3.43537
3.00417	2.83152	1.43192	-1.08042
-1.20902	-1.55882	6.6129	3.27831
2.74408	2.31906	0.931259	-1.30606
-1.56277	-2.12205	6.58108	3.29391
2.42264	1.78458	0.541759	-1.38283
-1.94273	-2.66596	6.62868	3.42707
2.10388	1.28178	0.256366	-1.33147
-2.34274	-3.19533	6.757	3.65547
1.75376	0.780241	0.0499841	-1.16803
-2.76455	-3.70307	7.00021	4.01229
1.40957	0.31959	-0.0488232	-0.8887
-3.21143	-4.17811	7.32125	4.46275
1.06774	-0.0892803	-0.0625405	-0.529133
-3.64273	-4.58689	7.69345	4.93986
0.726487	-0.449325	-0.0483806	-0.156797
-4.08389	-4.93277	8.11865	5.44589
0.419625	-0.720228	0.0211333	0.255667
-4.46196	-5.15883	8.57658	5.95881
0.189108	-0.857342	0.103784	0.642786
-4.74002	-5.25464	9.02108	6.44059
0.0431598	-0.875605	0.224517	1.02546
-4.9402	-5.23846	9.47173	6.90134
-0.0174242	-0.775457	0.358897	1.38707
-5.03402	-5.09849	9.92747	7.3467
-0.0164534	-0.582696	0.511775	1.72802
-5.06484	-4.88032	10.3345	7.69777
0.0408309	-0.325392	0.634075	1.99738
-5.0396	-4.58422	10.7198	7.97873
0.166051	0.0233673	0.750276	2.19609
-4.92452	-4.17213	11.0677	8.19027
0.388141	0.494941	0.861838	2.35099
-4.70811	-3.64891	11.3944	8.36086
0.680871	1.04437	0.965805	2.47836
-4.43472	-3.08146	11.6871	8.49301
1.02759	1.64292	1.0714	2.58906
-4.06589	-2.4409	11.9497	8.58773
1.4547	2.30362	1.16312	2.66805
-3.5966	-1.7414	12.1571	8.61823
1.95934	2.99249	1.18575	2.64533
-3.07862	-1.1164	12.2707	8.60459
2.37835	3.51918	1.26291	2.68795
-2.59652	-0.611149	12.3975	8.61849
2.76113	3.92274	1.32704	2.72019
-2.14206	-0.182507	12.4831	8.59412
3.15133	4.28516	1.41399	2.7513
-1.70203	0.164909	12.5642	8.56426
3.46736	4.53457	1.52335	2.78757
-1.31434	0.401503	12.6234	8.51779
3.71972	4.65159	1.63267	2.8005
-1.01774	0.488547	12.6337	8.41132
3.87741	4.60267	1.70149	2.75443
-0.828528	0.421858	12.591	8.25348
3.96794	4.44282	1.74017	2.66271
-0.726558	0.242106	12.5083	8.06647
3.95	4.17316	1.77355	2.55394
-0.709389	-0.0440688	12.3782	7.82898
3.83043	3.79977	1.76307	2.40991
-0.780579	-0.438321	12.2371	7.57808
3.59708	3.29991	1.73197	2.24001
-0.95949	-0.951129	12.0417	7.28414
3.22433	2.69432	1.67003	2.04276
-1.19856	-1.4967	11.8206	6.9844
